idx_p,idx_v,nb,displace_func,metric,value_uni,value_opt,time_uni,time_opt
1,4,6,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.04799985885620117,4.9709999561309814
1,4,6,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.04799985885620117,4.9709999561309814
1,4,6,local_search,obj_pwldr,225650.30405309144,225646.58970080913,0.04799985885620117,1.1389999389648438
1,4,6,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.04799985885620117,1.1389999389648438
1,4,6,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.04799985885620117,1.1389999389648438
1,4,7,black_box,obj_pwldr,225649.70160584614,225647.81910874642,0.03299999237060547,5.428999900817871
1,4,7,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.03299999237060547,5.428999900817871
1,4,7,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.03299999237060547,5.428999900817871
1,4,7,local_search,obj_pwldr,225649.70160584614,225647.81910874642,0.03299999237060547,0.7460000514984131
1,4,7,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.03299999237060547,0.7460000514984131
1,4,7,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.03299999237060547,0.7460000514984131
1,4,8,black_box,obj_pwldr,225649.68731852103,225648.03701530804,0.04900002479553223,5.943999767303467
1,4,8,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.04900002479553223,5.943999767303467
1,4,8,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.04900002479553223,5.943999767303467
1,4,8,local_search,obj_pwldr,225649.68731852103,225647.9460974861,0.04900002479553223,1.5230000019073486
1,4,8,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.04900002479553223,1.5230000019073486
1,4,8,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.04900002479553223,1.5230000019073486
1,4,9,black_box,obj_pwldr,225650.86495510532,225647.17337665838,0.048999786376953125,6.463000059127808
1,4,9,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.048999786376953125,6.463000059127808
1,4,9,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.048999786376953125,6.463000059127808
1,4,9,local_search,obj_pwldr,225650.86495510532,225647.17337665838,0.048999786376953125,1.003000020980835
1,4,9,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.048999786376953125,1.003000020980835
1,4,9,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.048999786376953125,1.003000020980835
1,4,10,black_box,obj_pwldr,225650.43042002677,225647.20783257004,0.04900002479553223,6.983999967575073
1,4,10,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.04900002479553223,6.983999967575073
1,4,10,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.04900002479553223,6.983999967575073
1,4,10,local_search,obj_pwldr,225650.43042002677,225647.20783257004,0.04900002479553223,1.1619999408721924
1,4,10,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.04900002479553223,1.1619999408721924
1,4,10,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.04900002479553223,1.1619999408721924
1,5,1,black_box,obj_pwldr,225653.8986596806,225653.8986596806,0.020999908447265625,2.7739999294281006
1,5,1,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.020999908447265625,2.7739999294281006
1,5,1,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.020999908447265625,2.7739999294281006
1,5,1,local_search,obj_pwldr,225653.8986596806,225653.8986596806,0.020999908447265625,0.2239999771118164
1,5,1,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.020999908447265625,0.2239999771118164
1,5,1,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.020999908447265625,0.2239999771118164
1,5,2,black_box,obj_pwldr,225653.8986596806,225653.8986596806,0.0280001163482666,3.1549999713897705
1,5,2,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.0280001163482666,3.1549999713897705
1,5,2,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.0280001163482666,3.1549999713897705
1,5,2,local_search,obj_pwldr,225653.8986596806,225653.8986596806,0.0280001163482666,0.2870001792907715
1,5,2,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.0280001163482666,0.2870001792907715
1,5,2,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.0280001163482666,0.2870001792907715
1,5,3,black_box,obj_pwldr,225653.8986596806,225653.8986596806,0.032000064849853516,3.55400013923645
1,5,3,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.032000064849853516,3.55400013923645
1,5,3,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.032000064849853516,3.55400013923645
1,5,3,local_search,obj_pwldr,225653.8986596806,225653.8986596806,0.032000064849853516,0.39099979400634766
1,5,3,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.032000064849853516,0.39099979400634766
1,5,3,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.032000064849853516,0.39099979400634766
1,5,4,black_box,obj_pwldr,225653.8986596806,225653.8986596806,0.0559999942779541,4.486999988555908
1,5,4,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.0559999942779541,4.486999988555908
1,5,4,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.0559999942779541,4.486999988555908
1,5,4,local_search,obj_pwldr,225653.8986596806,225653.8986596806,0.0559999942779541,0.49000000953674316
1,5,4,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.0559999942779541,0.49000000953674316
1,5,4,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.0559999942779541,0.49000000953674316
1,5,5,black_box,obj_pwldr,225653.8986596806,225653.8986596806,0.05000019073486328,4.389000177383423
1,5,5,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.05000019073486328,4.389000177383423
1,5,5,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.05000019073486328,4.389000177383423
